id,libro,capitulo,verso,texto
27253,Hechos,9,41,"41 Él le dio la mano y la ayudó a levantarse. Después llamó a las viudas y a todos los creyentes, y la presentó viva."
27254,Hechos,9,42,42 Las noticias corrieron por toda la ciudad y muchos creyeron en el Señor;
27255,Hechos,9,43,"43 y Pedro se quedó mucho tiempo en Jope, viviendo con Simón, un curtidor de pieles."
27256,Hechos,10,1,"1 Cornelio manda a buscar a Pedro En Cesarea vivía un oficial del ejército romano llamado Cornelio, quien era un capitán del regimiento italiano."
27257,Hechos,10,2,"2 Era un hombre devoto, temeroso de Dios, igual que todos los de su casa. Daba generosamente a los pobres y oraba a Dios con frecuencia."
27258,Hechos,10,3,"3 Una tarde, como a las tres, tuvo una visión en la cual vio que un ángel de Dios se le acercaba. —¡Cornelio! —dijo el ángel."
27259,Hechos,10,4,"4 Cornelio lo miró fijamente, aterrorizado. —¿Qué quieres, señor? —le preguntó al ángel. Y el ángel contestó: —¡Dios ha recibido tus oraciones y tus donativos a los pobres como una ofrenda!"
27260,Hechos,10,5,"5 Ahora pues, envía a algunos hombres a Jope y manda llamar a un hombre llamado Simón Pedro."
27261,Hechos,10,6,"6 Él está hospedado con Simón, un curtidor que vive cerca de la orilla del mar."
27262,Hechos,10,7,"7 En cuanto el ángel se fue, Cornelio llamó a dos de los sirvientes de su casa y a un soldado devoto, que era uno de sus asistentes personales."
27263,Hechos,10,8,8 Les contó lo que había ocurrido y los envió a Jope.
27264,Hechos,10,9,"9 Pedro visita a Cornelio Al día siguiente, mientras los mensajeros de Cornelio se acercaban a la ciudad, Pedro subió a la azotea a orar. Era alrededor del mediodía,"
27265,Hechos,10,10,"10 y tuvo hambre; pero mientras preparaban la comida, cayó en un estado de éxtasis."
27266,Hechos,10,11,11 Vio los cielos abiertos y algo parecido a una sábana grande que bajaba por sus cuatro puntas.
27267,Hechos,10,12,"12 En la sábana había toda clase de animales, reptiles y aves."
27268,Hechos,10,13,"13 Luego una voz le dijo: —Levántate, Pedro; mátalos y come de ellos."
27269,Hechos,10,14,"14 —No, Señor —dijo Pedro—. Jamás he comido algo que nuestras leyes judías declaren impuro e inmundo."
27270,Hechos,10,15,15 Pero la voz habló de nuevo: —No llames a algo impuro si Dios lo ha hecho limpio.
27271,Hechos,10,16,"16 La misma visión se repitió tres veces, y repentinamente la sábana fue subida al cielo."
27272,Hechos,10,17,"17 Pedro quedó muy desconcertado. ¿Qué podría significar la visión? Justo en ese momento, los hombres enviados por Cornelio encontraron la casa de Simón. De pie, frente a la puerta,"
27273,Hechos,10,18,18 preguntaron si se hospedaba allí un hombre llamado Simón Pedro.
27274,Hechos,10,19,"19 Entre tanto, mientras Pedro trataba de descifrar la visión, el Espíritu Santo le dijo: «Tres hombres han venido a buscarte."
27275,Hechos,10,20,"20 Levántate, baja y vete con ellos sin titubear. No te preocupes, porque yo los he enviado»."
27276,Hechos,10,21,21 Entonces Pedro bajó y dijo: —Yo soy el hombre que ustedes buscan. ¿Por qué han venido?
27277,Hechos,10,22,"22 Ellos dijeron: —Nos envió Cornelio, un oficial romano. Es un hombre devoto y temeroso de Dios, muy respetado por todos los judíos. Un ángel santo le dio instrucciones para que vayas a su casa a fin de que él pueda escuchar tu mensaje."
27278,Hechos,10,23,"23 Entonces Pedro invitó a los hombres a quedarse para pasar la noche. Al siguiente día, fue con ellos, acompañado por algunos hermanos de Jope."
27279,Hechos,10,24,24 Llegaron a Cesarea al día siguiente. Cornelio los estaba esperando y había reunido a sus parientes y amigos cercanos.
27280,Hechos,10,25,"25 Cuando Pedro entró en la casa, Cornelio cayó a sus pies y lo adoró;"
27281,Hechos,10,26,"26 pero Pedro lo levantó y le dijo: «¡Ponte de pie, yo soy un ser humano como tú!»."
27282,Hechos,10,27,27 Entonces conversaron y entraron en donde muchos otros estaban reunidos.
27283,Hechos,10,28,28 Pedro les dijo: —Ustedes saben que va en contra de nuestras leyes que un hombre judío se relacione con gentiles o que entre en su casa; pero Dios me ha mostrado que ya no debo pensar que alguien es impuro o inmundo.
27284,Hechos,10,29,"29 Por eso, sin oponerme, vine aquí tan pronto como me llamaron. Ahora díganme por qué enviaron por mí."
27285,Hechos,10,30,"30 Cornelio contestó: —Hace cuatro días, yo estaba orando en mi casa como a esta misma hora, las tres de la tarde. De repente, un hombre con ropa resplandeciente se paró delante de mí."
27286,Hechos,10,31,"31 Me dijo: “Cornelio, ¡tu oración ha sido escuchada, y Dios ha tomado en cuenta tus donativos para los pobres!"
27287,Hechos,10,32,"32 Ahora, envía mensajeros a Jope y manda llamar a un hombre llamado Simón Pedro. Está hospedado en la casa de Simón, un curtidor que vive cerca de la orilla del mar”."
27288,Hechos,10,33,"33 Así que te mandé a llamar de inmediato, y te agradezco que hayas venido. Ahora, estamos todos aquí, delante de Dios, esperando escuchar el mensaje que el Señor te ha dado."
27289,Hechos,10,34,34 Los gentiles oyen la Buena Noticia Entonces Pedro respondió: —Veo con claridad que Dios no muestra favoritismo.
27290,Hechos,10,35,"35 En cada nación, él acepta a los que lo temen y hacen lo correcto."
27291,Hechos,10,36,"36 Este es el mensaje de la Buena Noticia para el pueblo de Israel: que hay paz con Dios por medio de Jesucristo, quien es Señor de todo."
27292,Hechos,10,37,"37 Ustedes saben lo que pasó en toda Judea, comenzando en Galilea, después de que Juan empezó a predicar su mensaje de bautismo."
27293,Hechos,10,38,"38 Y saben que Dios ungió a Jesús de Nazaret con el Espíritu Santo y con poder. Después Jesús anduvo haciendo el bien y sanando a todos los que eran oprimidos por el diablo, porque Dios estaba con él."
27294,Hechos,10,39,"39 »Y nosotros, los apóstoles, somos testigos de todo lo que él hizo por toda Judea y en Jerusalén. Lo mataron, colgándolo en una cruz,"
27295,Hechos,10,40,"40 pero Dios lo resucitó al tercer día. Después Dios permitió que se apareciera,"
27296,Hechos,10,41,"41 no al público en general, sino a nosotros, a quienes Dios había elegido de antemano para que fuéramos sus testigos. Nosotros fuimos los que comimos y bebimos con él después de que se levantó de los muertos."
27297,Hechos,10,42,"42 Y él nos ordenó que predicáramos en todas partes y diéramos testimonio de que Jesús es a quien Dios designó para ser el juez de todos, de los que están vivos y de los muertos."
27298,Hechos,10,43,43 De él dan testimonio todos los profetas cuando dicen que a todo el que cree en él se le perdonarán los pecados por medio de su nombre.
27299,Hechos,10,44,"44 Los gentiles reciben el Espíritu Santo Mientras Pedro aún estaba diciendo estas cosas, el Espíritu Santo descendió sobre todos los que escuchaban el mensaje."
27300,Hechos,10,45,45 Los creyentes judíos que habían llegado con Pedro quedaron asombrados al ver que el don del Espíritu Santo también era derramado sobre los gentiles.
27301,Hechos,10,46,46 Pues los oyeron hablar en otras lenguas y alabar a Dios. Entonces Pedro preguntó:
27302,Hechos,10,47,"47 «¿Puede alguien oponerse a que ellos sean bautizados ahora que han recibido el Espíritu Santo, tal como nosotros lo recibimos?»."
27303,Hechos,10,48,"48 Por lo tanto, dio órdenes de que fueran bautizados en el nombre de Jesucristo. Después Cornelio le pidió que se quedara varios días con ellos."
27304,Hechos,11,1,1 Pedro explica sus acciones La noticia de que los gentiles habían recibido la palabra de Dios pronto llegó a los apóstoles y a los demás creyentes de Judea.
27305,Hechos,11,2,"2 Así que cuando Pedro regresó a Jerusalén, los creyentes judíos lo criticaron."
27306,Hechos,11,3,"3 —Entraste en una casa de gentiles, ¡y hasta comiste con ellos! —le dijeron."
27307,Hechos,11,4,4 Entonces Pedro les contó todo tal como había sucedido.
27308,Hechos,11,5,"5 —Yo estaba en la ciudad de Jope —les dijo—, y mientras oraba, caí en un estado de éxtasis y tuve una visión. Algo parecido a una sábana grande descendía por sus cuatro puntas desde el cielo y bajó justo hasta donde yo estaba."
27309,Hechos,11,6,"6 Cuando me fijé en el contenido de la sábana, vi toda clase de animales domésticos y salvajes, reptiles y aves."
27310,Hechos,11,7,"7 Y oí una voz que decía: “Levántate, Pedro, mátalos y come de ellos”."
27311,Hechos,11,8,"8 »“No, Señor —respondí—. Jamás he comido algo que nuestras leyes judías declaren impuro o inmundo”."
27312,Hechos,11,9,9 »Pero la voz del cielo habló de nuevo: “No llames a algo impuro si Dios lo ha hecho limpio”.
27313,Hechos,11,10,"10 Eso sucedió tres veces antes de que la sábana, con todo lo que había dentro, fuera subida al cielo otra vez."
27314,Hechos,11,11,"11 »En ese preciso momento, tres hombres que habían sido enviados desde Cesarea llegaron a la casa donde estábamos hospedados."
27315,Hechos,11,12,"12 El Espíritu Santo me dijo que los acompañara y que no me preocupara que fueran gentiles. Estos seis hermanos aquí presentes me acompañaron, y pronto entramos en la casa del hombre que había mandado a buscarnos."
27316,Hechos,11,13,13 Él nos contó cómo un ángel se le había aparecido en su casa y le había dicho: “Envía mensajeros a Jope y manda a llamar a un hombre llamado Simón Pedro.
27317,Hechos,11,14,14 ¡Él te dirá cómo tú y todos los de tu casa pueden ser salvos!”.
27318,Hechos,11,15,"15 »Cuando comencé a hablar —continuó Pedro—, el Espíritu Santo descendió sobre ellos tal como descendió sobre nosotros al principio."
27319,Hechos,11,16,16 Entonces pensé en las palabras del Señor cuando dijo:
27320,Hechos,11,17,"17 Y, como Dios les dio a esos gentiles el mismo don que nos dio a nosotros cuando creímos en el Señor Jesucristo, ¿quién era yo para estorbar a Dios?"
27321,Hechos,11,18,"18 Cuando los demás oyeron esto, dejaron de oponerse y comenzaron a alabar a Dios. Dijeron: —Podemos ver que Dios también les ha dado a los gentiles el privilegio de arrepentirse de sus pecados y de recibir vida eterna."
27322,Hechos,11,19,"19 La iglesia en Antioquía de Siria Mientras tanto, los creyentes que fueron dispersados durante la persecución que hubo después de la muerte de Esteban, viajaron tan lejos como Fenicia, Chipre y Antioquía de Siria. Predicaban la palabra de Dios, pero solo a judíos."
27323,Hechos,11,20,"20 Sin embargo, algunos de los creyentes que fueron a Antioquía desde Chipre y Cirene les comenzaron a predicar a los gentiles acerca del Señor Jesús."
27324,Hechos,11,21,"21 El poder del Señor estaba con ellos, y un gran número de estos gentiles creyó y se convirtió al Señor."
27325,Hechos,11,22,"22 Cuando la iglesia de Jerusalén se enteró de lo que había pasado, enviaron a Bernabé a Antioquía."
27326,Hechos,11,23,"23 Cuando él llegó y vio las pruebas de la bendición de Dios, se llenó de alegría y alentó a los creyentes a que permanecieran fieles al Señor."
27327,Hechos,11,24,"24 Bernabé era un hombre bueno, lleno del Espíritu Santo y firme en la fe. Y mucha gente llegó al Señor."
27328,Hechos,11,25,25 Después Bernabé siguió hasta Tarso para buscar a Saulo.
27329,Hechos,11,26,"26 Cuando lo encontró, lo llevó de regreso a Antioquía. Los dos se quedaron allí con la iglesia durante todo un año, enseñando a grandes multitudes. (Fue en Antioquía donde, por primera vez, a los creyentes los llamaron «cristianos»)."
27330,Hechos,11,27,"27 Durante aquellos días, unos profetas viajaron de Jerusalén a Antioquía."
27331,Hechos,11,28,"28 Uno de ellos, llamado Ágabo, se puso de pie en una de las reuniones y predijo por medio del Espíritu que iba a haber una gran hambre en todo el mundo romano. (Esto se cumplió durante el reinado de Claudio)."
27332,Hechos,11,29,"29 Así que los creyentes de Antioquía decidieron enviar una ayuda a los hermanos de Judea, y cada uno dio lo que podía."
27333,Hechos,11,30,"30 Así lo hicieron, y confiaron sus ofrendas a Bernabé y a Saulo para que las llevaran a los ancianos de la iglesia de Jerusalén."
27334,Hechos,12,1,"1 Asesinato de Santiago y encarcelamiento de Pedro Por ese tiempo, el rey Herodes Agripa comenzó a perseguir a algunos creyentes de la iglesia."
27335,Hechos,12,2,2 Mandó matar a espada al apóstol Santiago (hermano de Juan).
27336,Hechos,12,3,"3 Cuando Herodes vio cuánto esto le agradó al pueblo judío, también arrestó a Pedro. (Eso sucedió durante la celebración de la Pascua)."
27337,Hechos,12,4,4 Después lo metió en la cárcel y lo puso bajo la vigilancia de cuatro escuadrones de cuatro soldados cada uno. Herodes tenía pensado llevar a Pedro a juicio público después de la Pascua.
27338,Hechos,12,5,"5 Pero, mientras Pedro estaba en la cárcel, la iglesia oraba fervientemente por él."
27339,Hechos,12,6,"6 Pedro escapa milagrosamente de la cárcel La noche antes de ser sometido a juicio, Pedro dormía sujetado con dos cadenas entre dos soldados. Otros hacían guardia junto a la puerta de la prisión."
27340,Hechos,12,7,"7 De repente, una luz intensa iluminó la celda y un ángel del Señor se puso frente a Pedro. El ángel lo golpeó en el costado para despertarlo y le dijo: «¡Rápido! ¡Levántate!». Y las cadenas cayeron de sus muñecas."
27341,Hechos,12,8,"8 Después, el ángel le dijo: «Vístete y ponte tus sandalias». Pedro lo hizo, y el ángel le ordenó: «Ahora ponte tu abrigo y sígueme»."
27342,Hechos,12,9,"9 Así que Pedro salió de la celda y siguió al ángel, pero todo el tiempo pensaba que era una visión; no se daba cuenta de que en verdad eso estaba sucediendo."
27343,Hechos,12,10,"10 Pasaron el primer puesto de guardia y luego el segundo y llegaron a la puerta de hierro que lleva a la ciudad, y esta puerta se abrió por sí sola frente a ellos. De esta manera cruzaron la puerta y empezaron a caminar por la calle, y de pronto el ángel lo dejó."
27344,Hechos,12,11,11 Finalmente Pedro volvió en sí. «¡De veras es cierto! —dijo—. ¡El Señor envió a su ángel y me salvó de Herodes y de lo que los líderes judíos tenían pensado hacerme!».
27345,Hechos,12,12,"12 Cuando se dio cuenta de esto, fue a la casa de María, la madre de Juan Marcos, donde muchos se habían reunido para orar."
27346,Hechos,12,13,"13 Tocó a la puerta de entrada, y una sirvienta llamada Rode fue a abrir."
27347,Hechos,12,14,"14 Cuando ella reconoció la voz de Pedro, se alegró tanto que, en lugar de abrir la puerta, corrió hacia adentro y les dijo a todos: —¡Pedro está a la puerta!"
